Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
4dcd3580-200d-3d77-818b-5d0891aa4d1a,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,37.619318,-121.72168,9254477000,1.117495699186755E8,786267
83997944-73a8-36bc-8f53-811a03e7674e,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,37.700941,-122.464978,6509924000,7.632507854322402E8,5371433
217ebf3d-61ff-3842-b43b-2021d89614d1,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,34.023413,-118.481666,3108295511,2.2804163808390552E8,1611337
2ba060fa-86b1-38a0-a0ba-793938fdbf06,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,34.245431,-118.902375,7075764000,9.101448379951191E7,640637
cb5e7d59-393b-37e6-84a7-3aaac1a352c6,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,33.923253,-117.205685,9514864000,1.1781830090847471E8,832805
f6d95e55-7705-3f03-88bd-34df3d87112b,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,35.321213,-119.018291,6616325000,4.356554085023907E7,309006
913cee5c-e169-304c-a3ce-51b9e3f52bf0,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,36.85644600000001,-121.398158,8316375711,2.9320721390098795E7,207323
50854791-da72-3fee-b3cc-c82bca96c827,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW STREET,BARSTOW,CA,92311,34.866788,-117.043006,7602561761,2.194047803002282E7,155449
c68ec271-8f24-3cbe-8100-6a57f56c6737,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,34.533376000000004,-117.210358,7602422311,8.460475550978194E7,600158
a5248ee0-4f2e-3e3b-8807-470037657035,UKIAH VALLEY MEDICAL CENTER,275 HOSPITAL DRIVE,UKIAH,CA,95482,39.126326,-123.219583,7074623111,1.9651478959999487E7,138714
d661d99d-136f-3863-914d-91f41017e106,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,CA,94705,37.866702,-122.299066,5102044444,4.606726214732191E8,3245639
d29567c4-5224-3325-be62-07b023084033,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,37.399364,-122.079517,6509407000,2.8190144695440876E8,1985215
892f778d-53fd-3468-922a-327d2103d09c,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,38.765743,-121.303159,9167811000,9.623381355930689E7,677491
6c95210e-51b0-379a-91a5-69021aa62cd5,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BLVD,TRACY,CA,95376,37.724597,-121.44553799999998,2098351500,8.589138586972678E7,606840
a5c9bf9a-4a88-373a-b478-6034d10d702a,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,35.321213,-119.018291,6613262000,4.4317660130246E7,314635
8c9f1d44-b3f8-3ea5-8540-686365c9cad1,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,37.769857,-122.22563999999998,5104374800,6.2726788790430486E7,442612
8c7e3bf5-c975-3d48-b237-bab0797e2d91,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,33.133648,-117.073223,8586264123,5.6462677140366E7,399525
c81f9f81-6c57-3e1e-a9c1-c07f461727d6,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,34.043937,-117.249542,9095584000,5.531755045035371E7,390986
65aea54a-bdce-3d8c-80ff-45c4f5306a47,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,33.862352,-117.563857,9517374343,2.4422559163323215E8,1723122
2ca16202-9fde-3866-a571-a71b5a9eb9a6,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,36.690182,-121.63371399999998,8317574333,1.2293506894826983E8,870677
6614f267-6298-3aeb-9ebd-4c2ab1922464,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,CA,95370,37.950608,-120.323357,2095323161,6198274.959996739,43693
510cf001-eeaf-369d-b9f5-a45385fc4243,LODI MEMORIAL HOSPITAL,975 S FAIRMONT AVENUE,LODI,CA,95240,38.145172,-121.296619,2093343411,1.3871347198764333E8,981626
82666f17-9e68-3514-b99b-acc43e648c40,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,CA,92227,32.98273,-115.471153,7603513333,3.732076891017971E7,265563
499e73ac-552f-34f4-99a1-cb1b0d1aea9f,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,101 CITY DRIVE SOUTH,ORANGE,CA,92868,33.804843,-117.824876,7144566112,5.679270652037179E7,399963
fc023802-bc1b-3428-8e1b-1b7f71060ee5,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,34.015444,-118.11101200000002,3237261222,8.380435987982018E7,593158
2be6e135-2d16-3e7c-9239-9819ed165e48,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,33.834965999999994,-118.341431,3103259110,1.4881591808719948E8,1050487
64ee8e1c-a391-3694-81bd-731b9618bcd6,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,38.907677,-120.030566,5305413420,2.4968732410054035E7,175725
47b49f1d-ad07-3c2a-a0e2-717b22fe6d15,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,33.834965999999994,-118.341431,3105407676,1.4765699398725164E8,1044251
fa989de3-68af-36fc-90c8-981564c20e09,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,34.398899,-119.713356,8056816446,4.9992946160307944E7,352094
00a8f141-0465-355e-89db-383471b6552b,TULARE REGIONAL MEDICAL CENTER,869 NORTH CHERRY AVENUE,TULARE,CA,93274,36.20356,-119.282169,5596880821,6.545348371044209E7,465593
0cc97580-e934-3e94-bd0a-bd81c5a7173d,MARIN GENERAL HOSPITAL,250 BON AIR ROAD  PO BOX 8010,GREENBRAE,CA,94904,38.012036,-122.587605,4159257900,3.8193214440188676E7,268576
45c81ed3-9116-3de2-bd7d-185f6af66153,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,FAIRFIELD,CA,94533,38.256757,-122.039719,7076465000,7.375246539020786E7,519369
8ce06053-33c7-35b4-b754-4ea27654503e,LAC+USC MEDICAL CENTER,1200 N STATE ST  ROOM C2K100,LOS ANGELES,CA,90033,34.019394,-118.410825,3232262800,1.1137397699984116E7,78622
d62b3878-3586-329c-b476-bd482a67151e,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90502,33.83045300000001,-118.356618,3102222101,2.7657115451352787E8,1949477
19c76da9-4f20-3989-aa6e-baaec111fd7a,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,CA,91352,34.019394,-118.410825,8187673310,1.1107935999984123E7,78532
d112ac56-22b1-3a8b-95db-0652ff6052ad,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,37.296867,-121.819306,4085592011,1.1474661239855736E8,808237
55932dae-6e8a-3879-a3d7-62c1b3297dfe,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,34.090475,-117.882143,6268142468,7.951736165998165E7,560265
2f165f38-dd5b-3656-bdd8-3e89ff049a49,HEMET VALLEY MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,33.743083,-116.944751,9516522811,1.0811714649888E8,767764
cd41fe97-2520-323a-9f08-d98c56ec79ae,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,33.938237,-118.130856,5269045000,4.185425363022404E7,295375
70cab301-c841-32c1-8761-e2e2288a6a04,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,34.268127,-119.255025,8056525011,3.130159775011923E7,220750
027745af-37c4-30a3-8ca3-6d229b93426e,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,34.398899,-119.713356,8056827111,5.3492879440342166E7,376513
da52f897-4c54-3f8e-ad9c-e88872ae05f3,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,36.133056,-120.339028,5599356400,3.478184128015672E7,248558
f69fa299-7d7f-33c1-9b59-aa9c3e2a5cae,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,37.655104,-122.376234,4159822400,3.693000759017529E7,259872
c75fc757-bbcc-3907-944a-205172ebd559,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,33.332675,-118.330166,3105176441,2013430.0800004865,14163
916feead-8a7d-3cef-9a1e-8047c7b6385c,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,38.666597,-121.141635,9169837400,6.378991861044181E7,449492
8ba3b805-5ae7-3aab-b38e-754e11992731,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,41.766508,-124.198945,7074648880,6929916.899994769,49259
c126e9c2-9466-3491-bf81-6cb18d31b855,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,33.653584,-114.621785,7609224115,1.6999838449971978E7,120496
fa5675d9-98f3-360e-b0f5-d8c38fc8715e,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,33.133648,-117.073223,8584559100,4.6741103730270274E7,331430
740ad700-e677-3c55-9dbf-cc58b262ba52,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,38.566592,-121.468632,9169735000,6.006243016040332E7,425339
501023e6-8b56-3658-b1b6-030073505f07,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,33.855497,-117.760071,7148273000,4.3019595130236164E7,303249
dcaaeab6-3abc-3cfb-8d8d-5bc4dc458575,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,34.160592,-118.139593,6263975000,1.815368696958373E8,1281493
371a4974-172f-31fe-bbd5-10dcdca2c5e3,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,37.42596500000001,-122.167218,6507235708,5.249643224033163E7,368847
d31caf31-16e9-362c-a03b-ccaea37fc05b,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,37.370349,-120.420668,2095645000,1.0563900914894581E8,748977
86498fec-fd60-38ba-b0db-1d51e1de3298,UCSF MEDICAL CENTER,505 PARNASSUS AVE  BOX 0296,SAN FRANCISCO,CA,94143,37.727239,-123.032229,4153532733,5040926.039999694,35497
8c635a3f-cbfa-3d51-8bec-c75f57467756,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,35.412776,-118.961962,6613953000,1.2445858887823403E8,884010
5eaacfec-43b2-35af-be43-4817a9a4ff78,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,37.727239,-123.032229,4156681000,4475348.910001158,31467
c8c61c66-c013-3611-8a61-f557248b9d52,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,37.660909,-120.989052,2095781211,7.303287066023687E7,516570
2170d4b2-46a9-3fc4-8e6f-b7aac6b0e754,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,33.894417,-118.307522,3105324200,3.5229898314558923E8,2490847
067b3805-f2a6-390a-bd89-5599375df87b,GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,34.019394,-118.410825,2139772121,1.1280943269983692E7,79993
01d22f5b-e7d2-36b3-bedb-3eeff6b23c6e,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,34.019394,-118.410825,8186764100,1.165183981998271E7,82414
36df9bed-8056-3d35-a582-edcb16556b71,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,33.809102,-118.155327,5629332000,8.597192423972361E7,608822
e639ff09-4144-3e12-a2f2-bb2a9c5e38aa,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,37.709748,-122.062347,5105371234,1.1353643660862136E8,800705
6ecf824e-7cc9-3f18-ae14-2d178f11ae79,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,36.828933,-119.686652,5593244000,1.8339409442576626E8,1297888
898ce656-6e66-3419-90e4-5ff656660273,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,37.972179,-122.001584,9256828200,9.765042543925446E7,687910
975d0c99-c475-3a2c-abde-2d5b3324117b,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,38.895056,-121.076718,5308884500,5.690775300037322E7,400778
f2c15678-a687-3ede-8ce1-ed5b87fe9d82,SAINT VINCENT MEDICAL CENTER,2131 W 3RD ST,LOS ANGELES,CA,90057,34.019394,-118.410825,2134847111,1.1209622619983908E7,79044
644df361-9154-32b4-81fd-10903deb9738,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,33.050632,-117.26361599999998,7607536501,3.391588607536055E8,2392666
cf4fad1e-2932-39a0-950f-7b4150ac7479,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,CA,93405,35.26848,-120.669756,8505467600,3.463838322015303E7,243594
53801ca5-310a-309a-995c-4f7faaeda8d4,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,37.981003,-122.50693,4154442000,1.2628512676810074E8,887344
b84c834a-5c2e-389b-92e2-e414e7e3d5a9,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,37.494373,-121.941117,5107844000,1.6690487682642585E8,1174264
6027adbf-7f9d-3a90-bba4-e90c240ea21d,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,32.8153,-117.134993,6195285000,6.80222814204385E7,479946
6fe19934-377a-3ab1-9240-cdbfc9656306,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,38.634876,-121.324219,9165375000,2.660398219023336E8,1878491
87e0d333-21ab-3611-b954-334fb88928c9,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,34.527735,-117.353579,7602458691,7.984240296997699E7,566682
48adcf1c-a00e-3bfd-9995-2ee4e2475838,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,37.977541,-121.797618,9257797200,2.242227600240593E8,1580791
030f1a96-0bf9-3c3e-a4dc-d174cf6ebab3,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,33.690569,-118.00933,7148435000,1.4705253324724907E8,1036048
f6422154-fe19-3593-afc5-b4fa6fe7eace,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,36.954237,-120.979335,2098260591,4.8738752840289615E7,345981
77dce90b-d6d4-3bdb-8433-47f1122b924f,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,33.729928,-116.235996,7603476191,1.2445304657823175E8,882273
1614bce6-2fb6-3c39-9997-497dbf8e4f07,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,38.537399,-121.757595,5307566440,9.847625730921859E7,694522
043f732a-9dda-3260-a782-b94271796677,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,37.515274,-122.213672,6502992000,5.634007563037044E7,396491
dee6b388-d92c-3464-a1d9-b3d0801d043d,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,33.665905,-117.912336,9496422734,5.919386424039786E7,418019
4c5bc98b-2d33-3308-9e95-a56a9b4bff00,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,36.056872,-118.97126000000002,5597822222,2.929738539010023E7,209204
25559a35-169b-3c9d-9a18-f64dd77a3c84,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE   /  P O BOX 1493,ELDRIDGE,CA,95431,38.333887,-122.506518,7079386000,1.7397571399976015E7,122762
d1e381a0-e7a5-3f8d-a541-94c7ba938119,FAIRVIEW DEVELOPMENTAL CENTER,2501 HARBOR BOULEVARD,COSTA MESA,CA,92626,33.665905,-117.912336,7149575000,5.8312871900389284E7,411713
e37e1919-2353-30a6-82a8-83b1b441b899,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,34.193290000000005,-118.874235,8054972727,4.492413360025548E7,316310
43c1ab90-4a97-3049-b300-63fcd6415832,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,33.79695,-118.061085,5627993220,2.2129902175417626E8,1560827
519f0802-4075-3c88-a719-a76ca1cbdc94,MOTION PICTURE & TELEVISION HOSPITAL,23388 MULHOLLAND DRIVE,WOODLAND HILLS,CA,91364,34.266887,-118.748458,8188761771,1.480968775872392E8,1047520
fd5970c7-8803-34dc-b721-e3e230e58bb8,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,37.660909,-120.989052,2095264500,7.196227332027994E7,509310
dd00cea7-432a-3a7d-9d4f-62c3fb3e1c9e,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,34.019394,-118.410825,2138572201,1.1853929579982186E7,83654
a91d0a85-4dd5-3bc1-9ee4-345221bb3f71,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,33.609334999999994,-117.656471,9493641400,1.2992953905794767E8,913918
83049a60-0fc4-3fd5-8d1e-c05aa7cdfcf7,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,37.05041,-119.95035,5596755555,7.9678350889979E7,566081
f63abb46-7aaf-3696-9628-0c88cf31f70e,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,33.710582,-117.951129,7149667200,5.0053998970306136E7,352775
1a78ea09-3b9c-3dac-9e5e-03a625b5ec77,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,33.760352000000005,-116.428795,7603403911,9.958343382919012E7,704993
29185508-1dea-3a0d-b29b-7d7b26a4a8b7,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,33.850504,-118.039892,7146707400,2.1105419688459462E8,1488247
ce402f9b-131d-311d-b82a-bc128b64b8e9,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,33.847134999999994,-118.121894,5626026751,1.1918932007840827E8,841875
f751bfc2-54a5-39cb-86ff-61a543e1baf3,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,33.977432,-117.657465,9096276111,1.940192960953128E8,1369811
6876a344-c17f-3290-a5ce-4d39754ffdee,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,34.107957,-117.808529,9095996811,1.0157495723909692E8,716195
f6926f28-0a93-38e0-9a92-b6b9ec79a2d9,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,CA,92870,33.881158,-117.854783,7149932000,1.8392948060573804E8,1296327
7767c9b5-602a-3176-9bcf-15f86dd47c64,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,CA,95823,38.566592,-121.468632,9164236010,7.472837691016929E7,525916
bb3a8a84-383f-33dc-958b-abb366b8137f,FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,GLENDORA,CA,91740,34.145433000000004,-117.846961,6269638411,5.095389347031447E7,359604
9e2be9e8-b465-3383-ad26-d46c1a314760,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,38.566592,-121.468632,9167342011,7.252061629026029E7,511439
430cb046-10f4-3d66-a352-34764dc4c484,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,33.591522999999995,-117.699407,9498374500,2.7173421428275865E8,1913858
d63ea575-7afc-3094-9e98-fc413944333b,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,37.296867,-121.819306,4089727000,1.1050584862873346E8,779919
422063a1-4edb-3f6f-8b05-e4c7aa6c6834,DELANO REGIONAL MEDICAL CENTER,1401 GARCES HIGHWAY,DELANO,CA,93215,35.76318300000001,-119.26356,6617254800,9.146355594953436E7,652973
e5a57b86-a33b-362e-b078-57d9e8431d39,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,33.855497,-117.760071,7142794000,4.101036553021628E7,289475
021b5d75-967e-30da-a6b4-d20877fc43a3,ST JOHNS PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVE,CAMARILLO,CA,93010,34.19368,-119.05808,8053895800,1.343632915477962E8,947729
42b04485-40fe-32bf-8e27-135b8aba6974,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,91355,34.404876,-118.504701,6612538000,2.008156435650287E8,1417728
13632598-be19-3874-83b6-e08321acfc8d,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,90048,34.019394,-118.410825,3104235000,1.0992860349984383E7,78150
cd30f5d2-e415-3fc5-969a-054767fe92e3,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,93465,35.555955,-120.718407,8054343500,6.798281441043891E7,479356
0a618867-edae-32fb-a2a1-e5cd41a84804,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,92064,32.987702,-117.021843,8584856511,1.9476120587528953E8,1374558
167c133f-73b5-3ea5-9042-45bb46368eb5,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,CA,90023,34.019394,-118.410825,3232685514,1.128499789998362E7,79714
35fd65a2-fe20-335f-9ce1-9d46005a63c8,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,CA,90023,34.019394,-118.410825,3232670477,1.145605077998324E7,81282
7f4ce5d1-ff47-3a0e-9135-8b208fa2042c,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,37.727239,-123.032229,4157592300,4919462.159999986,34529
5e0aef7a-8484-37b4-9058-018aac0ecf53,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,38.566592,-121.468632,9166882000,5.919561444039191E7,418706
256c9044-3795-3535-811e-e74814639f00,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO,WOODLAND HILLS,CA,91367,34.193290000000005,-118.874235,8187193800,4.4942364850256026E7,316370
a61ca6a0-1b02-3661-8877-1cb18037d24c,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,33.710582,-117.951129,7143787406,5.048661924031003E7,356196
7b6f0fbc-5964-32c4-9037-a588c25e27ee,MENIFEE VALLEY MEDICAL CENTER,28400 MCCALL B0ULEVARD,SUN CITY,CA,92585,38.248334,-122.010066,9516798888,4.84663342102889E7,342570
74c00300-3c20-3c7a-948b-83198701a619,KAISER FOUNDATION HOSPITAL  RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,33.938143,-117.393168,9513532000,1.0615391798891914E8,750544
70da8cdb-472d-3fff-b72f-9afc922c2f71,SAINT LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,CA,95020,37.006407,-121.585321,4088482000,1.1358993438862385E8,800862
2f92fb9f-5c84-313c-a0d8-4cdf3450302d,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,37.761542,-121.937694,9252759200,2.320077371337526E8,1632404
22c89a64-5c9b-37c5-8c99-bdd1e6b22e40,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,33.621393,-116.208711,7075714000,6.824680291042036E7,483703
6c397ded-3a19-33ff-8955-dfa69dfa0f9c,KECK HOSPITAL OF USC,1500 SAN PABLO ST,LOS ANGELES,CA,90033,34.019394,-118.410825,3234428656,1.0797567199984852E7,76364
762c1e01-040b-3eb0-8625-74ac2fecdc5f,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,CA,96001,40.567432,-122.364827,5302258700,3.4979205500157215E7,247631
a346071d-8841-3ddb-8505-f560f614c83f,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,33.535723,-117.109392,9516966000,5.0938316690314665E7,359094
71fc68ab-dd77-32ed-a1d1-380c37ecdd44,MISSION COMMUNITY HOSPITAL,14850 ROSCOE BLVD,PANORAMA CITY,CA,91402,34.61165,-118.299774,8189043100,4.067928603021274E7,288687
2cfffce7-cf42-3cc3-b5e6-5409a8cd66d9,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,93710,36.782674,-119.794492,5594318000,6.996007369034894E7,496268
5115c2e8-525d-35d6-af8c-212b44336b62,DESERT VALLEY HOSPITAL,16850 BEAR VALLEY RD,VICTORVILLE,CA,92395,34.527735,-117.353579,7602418000,8.226220031987205E7,582456
f9c9ee24-acd1-3164-90ab-b7c58c794de1,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,36.782674,-119.794492,5594484500,8.257213156985874E7,584261
860ac2af-f3b3-3631-bc3d-1f5e9ab861d8,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,36.974385,-122.035268,8314772200,3.2887745670135215E7,232186
